	comment	label	label_id
	بسیار عالی و خوشمزه و پر مغز بدون صرفه جویی پسته و بادام و …موفق باشید	HAPPY	0
	تشکر ازین فروشگاه بخاطر ارسال بموقع و بازگرداندن وجه نقدی مابه التفاوت یک کالا	HAPPY	0
	قسمت توضیحات سفارش قارچ هم داشت که بدون قارچ بود	SAD	1
	دونر کاملا مشخص بود مال شب پیش بو د و دوباره داغ کرده بودند خیلی سفت و بد متاسفم	SAD	1
	مثل همیشه به موقع با کیفیت و درجه یک	HAPPY	0
	خیلی افتضاح بود نونش کاملا خرد شده بود توی نون بربری میزاشتن بهتر بود تا اینجوری بدن دست مشتری! متاسفم	SAD	1
	مثل همیشه عالی بود ….	HAPPY	0
	این چندمین باره که به جای جنس انتخابی محصول دیگری را ارسال میکنند. وقتی محصولی رو موجود ندارید لطفا محصول دیگری ارسال نکنید	SAD	1
	نوشتن با نوتلا ولی نوتلا نبود	SAD	1
	متاسفانه ظرف سیب زمینی نصف بود و حجم سیب زمینی واقعا کم بود.	SAD	1
	توی منو برگرها همراه با سیب زمینی بود ولی وقتی ارسال کردند سیب زمینی همراش نبود سالاد سزار با مرغ با کیفیت خیلی بد بود	SAD	1
	هر بار دارم مینویسم لطفا قارچ نریزید من حساسیت دارم و هر بار غذا پر از قارچه!!!! سخته خوندن توضیحات؟ ظرف یک بار مصرفی هم که دارید استفاده میکنید اصلا جنس خوبی نداره و برای این حرارت نیست ظرف بخاطر داغی زیاد غذا، آب شده بود و از وسط باز شد و غذا ریخت رو میز مرسی واقعا	HAPPY	0
	هم دیر به دستمون رسید …هم کاملا سرد بود.. هم به خوشمزه‌ای دفعات قبل نبود.	SAD	1
	حتما برای هر ساندویچ به اجبار باید سس انتخاب بشه که این اصلا منطقی نیست. (هر سس ١٥٠٠ تومن) غذا دیر رسید سس غذا خوشمزه بود ولی حجم غذا با قیمت تناسب نداشت کیفیت نون خوب بود میزان محتویات ساندویچ اصلا کافی نبود توی منو باید ذکر بشه که پیاز و جعفری هم اضافه میشه	SAD	1
	مرغ بوی بسیار بدی میداد و غیر قابل خوردن بود	SAD	1
	وافل مونده بود مقدار موز و توت فرنگی بسیار کم و بستنی یا خامه نداشت پیک هم آورد کلا بهم ریخته بود	SAD	1
	بسیار خوشمزه و بسیار عالی	HAPPY	0
	پیتزا‌ها خوب و طعم خوب داشتند …امیدوارم بتونن یکی از بهترین شعبه‌های سیب باشند..	HAPPY	0
	وقتی مینویسم فانتا یعنی نوشابه فانتاااااااا نه کوکا، فانتا با کوکا هم رنگش فرق میکنه هم نوشتنش مثل اینکه بگم سماق بجاش مایونز بفرستین	SAD	1
	بیخود گرون بود. حجم غذا خوب بود. ته دیگ سوخته بود	SAD	1
	اگر ساندویچ کالباس نخوردین حتما باهاماس رو سفارش بدین	SAD	1
	به جای ۶ تا نان کشمشی ۳ تومنی، ۸ تا نان شکلاتی ۲ تومنی فرستاد که یکی کم بود. پیاز هم به جای دو کیلو، یک کیلو بود.	SAD	1
- سریع رسید ۲- بسته بندی مناسب بود ۳- دور چین خوراک کباب لقمه ضعیف بود، برای سه پرس غذا فقط یک برش پیاز، یک بسته سبزی و دو عدد فلفل کوچیک و یه اسلایس کوچک ته دیگ … همین!!	HAPPY	0
	میبخشید غذای منو چرا نصفه آوردید مهمان داشتم من پول دوتا خورشت قورمه سبزی پرداخت کردم ولی یک غذا برای من آوردند لطفا رسیدگی کنید شرمنده مهمانم شدم	SAD	1
	تازه و بهداشتی و قیمت مناسب. ممنون	HAPPY	0
	خیلی خیلی بدمزه بود …سسش مزخرف و بدمزه بود انگاری تلخ بود …کلا نمی‌شد خورد …حیف پولی ک دادم	SAD	1
	جزو رستورانهاییه که میشه گفت هرروز بدتر از دیروز	SAD	1
	پیتزا و چیزبرگر عالی بودن.	HAPPY	0
	خیلی پر ملات و خوشمزه	HAPPY	0
	عالی عالی عالی اخرت نون بود ممنونم	HAPPY	0
	سلام، سفارش با تاخیربسیاررسید وشیک کاملا شل وبی کیفیت بود، واقعا برای فاصله یکربع وسفارش ساده، این همه معطلی زیاده، اونم بیکیفیت وحجم کم	SAD	1
	اب معدنی هایی که فرستادن معلوم نیست چقدر زیر افتاب مونده بوده انقدر کهنه بود تاریخ انقضاش ۱ ماه مونده	SAD	1
	کیفیت غذا خیلی بد بود نسبت ب قیمت	SAD	1
	اصلا خوب نبود ساندویچش. مقدار گوشتش خیلی کم بود و گوشتش به شدت بو می‌داد.	HAPPY	0
	با تشکر از اسنپ فود و سوپرمارکت مرزداران.	HAPPY	0
	خیلی سریع ارسال شد غذا گرم و خوب بود فقط کمی ادویه و مزه کم داشت تا پیتزا کامل بشه ولی در کل راضی بودم	HAPPY	0
	بسیار منظم سر وقت تحویل دادن	HAPPY	0
	در توضیحات نوشته بودم ساعت ۲ ظهر ارسال شه، ساعت ۱ تحویل داده بودن به نگهبانی. جالبه روی برگه فاکتور هم نوشته بودن تحویل ساعت ۲ باشه. غذا هم که سرد …	HAPPY	0
	بسیار خوش مزه و خوش طعم و خوش پخت. نه خشک بود و نه نپخته. همه چی به اندازه بود. یه سس انار خیلی خوش مزه هم کنارش ارسال شد. واقعا کبابی با کیفیتیه تنور. در همه سفارش‌های قبلیم راضی بودم. ایشالا همیشه به همین کیفیت بمونید	HAPPY	0
	سیب زمینی بو و مزه کارتن میداد مزه‌ی روغن سوخته<همه چی با هم دست بدست داده بود این سیب زمینی بدمزه باشه >هیچوقت هم به توضیحات اهمیت نمیدن	SAD	1
	عالی مثل همیشه نونتون حرف نداره ممنون	HAPPY	0
	فقط یک کلام، عالی بوووووووووود حلالتون بشه پولی که در میارید، از هیچ چیز دریغ نکرده بود.	HAPPY	0
	عالی بود اما یکم پیتزاش کوچیکه نسبت به قیمتش	HAPPY	0
	حلیم خوشمزه‌ای بود ولی خیلی دیر رسید و سرد شده بود.	SAD	1
	من اعلام تاخیر هم کردم تمام بستنی‌ها آب شده و تغییرفرم داده بود	SAD	1
	فوق العاده خشک و بد	SAD	1
	همه چی عالی فقط محتوای سوپ خیلی کم بود	HAPPY	0
	ساندویچ مرغ سوخاری بسیار بسیار عالی بود	HAPPY	0
	چلو کباب کوبیده که مزه کتلت میداد، بزنجشونم که خمیر و شفته بود، مزه واقعا بدی داشت	SAD	1
	دمتون گرم خیلی غذای خوبی بود و من برای اولین بار بود که پیتزا پالرمو سفارش دادم و هیچ ایرادی نمیشه ازش گرفت … دوستان اگر غذای پرملات دوست دارند حتما یکبار پیتزا پالرمو امتحان کنند	HAPPY	0
	خورشت جا نیافتاده بود..	SAD	1
	کیک هنگام ارسال اسیب دیده بود البته این بار اول نیست که کیک اسیب دیده به دستم رسیده	SAD	1
	خیلی خوب و به موقع رسید ممنون از سرویس دهی خیلی خوبتون	HAPPY	0
	ساندویچ سالاد مرغ گرفتم، خوشمزه بود، البته با همین قیمت خوبه، وگرنه در صورت افزایش قیمت حتما جا داره محتویاتش بیشتر بشه	HAPPY	0
	به شدت ضعیف بود	SAD	1
	من در توضیحات سس بیشتری سفارش دادم که در نهایت انجام نشد	SAD	1
	سالاد سزار واقعا این نیست خدایی …دو پر فیله مرغ و دو تا دونه گوجه گیلاسی.. بقیه‌اش کامل کاهو.. پیتزا هم چندان تعریفی نداشت	SAD	1
	مزه ش فرق کرده بود: (	SAD	1
	پیتزا قارچ و مرغ اصلا کیفیت نداشت	SAD	1
	بی مزه‌ترین گوشت برگری که تا به حال خوردم، دریغ از یه مقدار طعم!	SAD	1
	شیرینی تازه بود برخورد پیک هم بسیار خوب بود	HAPPY	0
	ساندویچ هات رویال سرد بود و خیلی تند، در ضمن توی سفارش قید کرده بودم داخل ساندویچ سس نداشته باشد ولی پر از سس بود، بطوری که نون ساندویچ خیس و خمیر شده بود،، از نظر کیفیت واقعا پایین بود. و قابل خوردن نبود …	SAD	1
	با سلام وقتی جنسی را ندارید زودتر اصلاح کنید بنده به خاطر انار دون شده باقی اجناس را سفارش دادم	SAD	1
	سس مخصوص نگذاشتون ولی تو منو بود	HAPPY	0
	من ماست پروبیوتیک هراز سفارش دادم ولی ماست سون کاله آوردن که نمیخواستم، ماست هراز رو بخاطر پروبیوتیک بودنش سفارش داده بودم	HAPPY	0
	خیلی خیلی تازه و خوشمزه بودن، مخصوصا رولت‌ها، عالی بودن. خیلی هم زود به دستم رسید ممنون	HAPPY	0
تا سنگگ یک ساعت و بیست دقیقه باید طول بکشه؟!!! غذا تموم شد نیم ساعت بعد سنگگ‌ رسید	SAD	1
عدد بستنی داخل سفارشم بود اما ارسال نشد حتی داخل فاکتور هم تیک نخورده اگر نداشتن باید اطلاع میدادن ممنون	SAD	1
	ممنون از تخفیف در این روزهای سخت اقتصادی	HAPPY	0
	حجم غذا فوق العاده کم بود، مخصوصا نسبت به قیمت واقعا کم بود	SAD	1
	غذا خیلیییییییییییییی دیر تحویل داده شد و غذا کاملا سرد بود اصلا و ابدا راضی نیستم و دیگه از اینجا سفارش نمیدم …	SAD	1
	طعم غذا خوب بود ولی کاملا یخ کرده بود و قابل خوردن نبود و مجدد گرم شد	SAD	1
